Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Carbon Intensity (kg_CO2/kWh)
6,20,5,0,25.55555632896005,7.734045084362151e-07,68.52729574180933,0.5501860249850774,0.0,0.3173247927678569,0.0,-0.0,2.0,25.555555555555543,1,0.4699940895975741
7,9,3,0,23.61021494303917,-0.0008961680719323,55.86278875184742,0.7245770827318183,0.2845244973682178,2.13872674600442,0.0,235.66586174278183,1.0,23.611111111111104,1,0.5095576646028613
8,1,7,0,23.334930444122875,0.0015971107895467,56.38178080258727,0.3323140619717091,0.0,4.855805037380522,0.0,0.0,2.0,23.33333333333333,1,0.5012848196706208
8,6,4,0,23.333346288356395,1.2955023066751892e-05,57.60875021205764,0.3844547841608269,0.0,1.8672825191519364,0.0,0.0,2.0,23.33333333333333,1,0.4774150071313338
6,16,1,0,24.999913211504527,-8.678849547294476e-05,58.47301431187173,0.733544962152779,0.0,5.5673085174251264,0.0,435.8382169909265,2.0,25.0,1,0.392903997480177
6,21,1,0,25.55555873934086,3.183785299398778e-06,61.7455233452104,0.4430942707455336,0.0,1.2950508850917746,0.0,0.0,2.0,25.55555555555556,1,0.4394678817532518
7,24,3,0,23.36328663678796,0.0299533034546328,54.34587166149854,0.3534022392327751,0.1870593307929312,4.8509621386678585,0.0,0.0,2.0,23.33333333333333,1,0.4978678455076326
6,11,3,0,23.88865014120429,-0.0002387476845839,54.815939137313066,0.9858980738170884,0.0,3.410362443970941,0.0,589.1668903102027,1.0,23.88888888888888,1,0.4845956815066686
8,17,5,0,25.26352243878728,-0.0142553389905053,54.09175705477712,0.6816381740660846,0.0,6.280476712894905,0.0,426.7010784469789,1.0,25.277777777777786,1,0.3854758281468478
7,19,6,0,25.55551804347609,-3.751207946933732e-05,50.59117150759233,0.5733457876569511,0.3744560874772407,4.38293703558838,0.0,85.56438744592585,2.0,25.55555555555556,1,0.457681410534555
7,3,4,0,23.33338155590617,4.822257283976228e-05,56.03043582017342,0.3294345515443117,0.0,2.1216753340986174,0.0,0.0,2.0,23.33333333333333,1,0.4300836881514039
7,12,2,0,24.44444425654548,-1.8789896572002365e-07,54.7981419345062,0.9531335437833688,0.2809931414513683,3.2391864815740115,0.0,554.9180219979236,1.0,24.444444444444446,1,0.4619592234897633
7,7,7,0,23.333340872683458,7.539350129093236e-06,57.44616746187027,0.4966988961550406,0.0,1.6759087324759938,0.0,22.823464985825694,2.0,23.33333333333333,1,0.3868799463948144
6,11,2,0,24.88006985626908,-2.342152365953148,60.589475009951386,1.0720133169180304,0.4462720872345903,0.0,0.0,432.8693238418449,1.0,27.222222222222225,1,0.4553087556073923
6,1,5,0,23.334572253198253,0.0012389198649174,56.50001858418295,0.3362751898755473,0.9021659460719472,4.876536455262039,0.0,0.0,2.0,23.333333333333336,1,0.4289739824022023
6,21,7,0,25.38962065580838,0.0007317669194826,54.64230090536053,0.5388619283982639,0.0,2.970899440255012,0.0,0.0,2.0,25.388888888888896,1,0.4892902849427634
7,17,7,0,24.20661597326218,-0.015606248960033,56.48795626509879,0.661835939248823,0.0,4.003461094555009,0.0,191.4650638035983,2.0,24.22222222222221,1,0.465056567979989
6,23,2,0,25.55555817550603,2.619950468130128e-06,54.941144770639625,0.4069750381960971,0.0,1.0357417494736625,0.0,0.0,2.0,25.55555555555556,1,0.4352966626627456
8,21,6,0,25.55555903397706,3.4784215010574826e-06,51.75923372164891,0.5462323769539024,0.0,2.3275759421034112,0.0,0.0,2.0,25.55555555555556,1,0.4252309352046994
7,14,5,0,24.98343588492083,-0.0165641150791699,61.363418567851625,1.0964142437132192,0.1918938800047457,2.2523268436867268,0.0,374.9256915996256,1.0,25.0,1,0.4450766691467234
7,15,2,0,24.998532148459727,-0.0014678515402728,53.390915629532806,0.7837744503923932,0.0,3.626353822289352,0.0,519.2923601058026,2.0,25.0,1,0.454085394629618
7,4,5,0,23.333394951771098,6.161843776908427e-05,58.520849210600645,0.3328197749176057,0.0,2.150448859321028,0.0,0.0,2.0,23.33333333333333,1,0.313254152358085
8,11,7,0,24.443878048452284,-0.0005663959921484,55.03109807489711,0.981399077795153,0.0,3.363604011917916,0.0,558.1848432973281,1.0,24.444444444444432,1,0.3775118215369891
7,7,6,0,23.33334119773136,7.864398028800679e-06,61.320369728945536,0.7265809974132815,0.1036206777091712,1.886313919991678,0.0,25.30710365160853,2.0,23.33333333333333,1,0.37825546177885
6,10,5,0,23.60154564601936,-0.0095654650917502,78.76851766368773,0.959383712768548,0.6590748187981782,0.3761115749773897,0.0,268.29118127935635,1.0,23.61111111111111,1,0.490796470645672
8,14,5,0,25.11096542259564,0.1109654225956369,57.88350741416263,0.8392248316210557,0.0,6.666863628611992,0.0,596.9238097138231,2.0,25.0,1,0.4655448011166101
6,8,6,0,23.33333685714453,3.523811201944227e-06,62.86671140468355,0.5865694763394785,0.0,1.4525899025976874,0.0,119.27476274467384,1.0,23.33333333333333,1,0.4588983988799076
6,7,1,0,23.333340801433017,7.468099688878738e-06,59.607515989110325,0.4705421680170828,0.0,1.1992571125824485,0.0,12.379594009566558,2.0,23.33333333333333,1,0.5436179544685221
7,10,7,0,27.222223890128795,1.6679065701907805e-06,60.073017988942695,0.9541608056193018,0.1379763837018751,1.2926091067440606,0.0,397.4453763064508,1.0,27.222222222222225,1,0.4679090185071604
7,10,6,0,23.94380979539704,-0.0006346490473987,56.47631406113692,0.9541608056193018,0.0,2.4424780401732864,0.0,298.882042924191,1.0,23.94444444444444,1,0.5214626264556376
6,23,7,0,24.444568487351727,0.0001240429072844,57.00101663675327,0.4069750381960971,0.0,3.562106669980193,0.0,0.0,2.0,24.444444444444443,1,0.4704747810972479
8,24,5,0,23.41130109431713,0.0779677609837925,58.52622964394766,0.3337538171854078,0.0,4.600137851867989,0.0,0.0,2.0,23.333333333333336,1,0.4485195816845628
8,6,6,0,23.33344226840618,0.000108935072852,59.2410727909543,0.3844547841608269,0.0,1.9610288042068549,0.0,0.0,2.0,23.33333333333333,1,0.3425126588253449
6,20,4,0,25.55555877175236,3.2161967986610307e-06,55.26560382387125,0.5501860249850774,0.0,3.8038964850399344,0.0,-0.0,2.0,25.55555555555556,1,0.3938156470284146
7,17,3,0,24.444546480513463,0.0001020360690233,53.86078810226886,0.5969808174398279,0.0,4.856906274767277,0.0,267.30490497761707,1.0,24.44444444444444,1,0.4764146556675636
8,7,5,0,23.333346250346267,1.2917012938373771e-05,62.6363438910229,0.4689242762028502,0.2760501441752724,2.4859533159780365,0.0,0.0,2.0,23.33333333333333,1,0.3715791463820468
6,12,4,0,25.466779334078293,-1.7554428881439286,67.57795212271797,0.95834860088581,0.0,0.0,0.0,106.95997974762786,1.0,27.22222222222222,1,0.4665820147229911
6,11,2,0,23.88888915433088,2.654419830605548e-07,57.84145230955508,0.9340812384719892,0.0,3.1692593012936743,0.0,539.3822988693,1.0,23.888888888888896,1,0.5012091887956166
7,12,3,0,24.44434119106636,-0.0001032533780893,47.23364298016204,0.9531335437833688,0.0,2.526711958194891,0.0,605.8865358961315,1.0,24.44444444444445,1,0.482550343062755
8,18,2,0,25.55271658453279,-0.002838971022772,48.653793505102506,0.522290217053636,0.0,5.828481711954296,0.0,188.03944049528235,1.0,25.55555555555556,1,0.4515674649187887
6,2,6,0,23.33453713247389,0.001203799140562,63.22800357300043,0.3309562712866683,0.0,4.138942964970368,0.0,0.0,2.0,23.33333333333333,1,0.3472123875959029
6,10,7,0,23.888395634722563,-0.0004932541663151,59.19325655527214,0.959383712768548,0.2961802209957255,3.1165855303853176,0.0,445.1109085181992,2.0,23.88888888888888,1,0.5077752977008778
8,11,1,0,24.444377523098968,-6.692134548913486e-05,52.88976023470989,0.9306114067588066,0.0,3.0695727878577475,0.0,578.2112743641732,1.0,24.444444444444457,1,0.3806263159669522
7,15,5,0,24.999056246358062,-0.0009437536419376,61.43953355908913,2.014321570775341,0.7314282342372801,2.4342396452939217,0.0,347.82952067804644,1.0,25.0,1,0.4351789507055357
8,8,4,0,23.333341132497218,7.799163881827553e-06,65.7270490086235,0.5301381840384104,0.0,2.6866140525013,0.0,82.96974491368051,2.0,23.333333333333336,1,0.3892945609734311
8,6,7,0,22.78283214731936,0.005054369541579,58.4053147257381,0.3844547841608269,0.2781790693897651,2.837238785839189,0.0,0.0,2.0,22.77777777777778,1,0.4871484661062827
7,18,6,0,25.549275750706386,-0.006279804849175,52.4193716805941,0.6019664150126409,0.0,2.256252180647953,0.0,118.41377631660312,2.0,25.55555555555556,1,0.4930166645887894
8,13,6,0,24.44444838208492,3.937640482121196e-06,56.41021244086669,0.9538138605339734,0.0,5.982427773752864,0.0,658.1706173904289,1.0,24.44444444444444,1,0.4016239067664849
7,3,2,0,22.77801032474112,0.0002325469633426,60.729809484595954,0.3294345515443117,0.0,4.1963975999070335,0.0,0.0,2.0,22.77777777777778,1,0.5049514442033698
6,16,5,0,24.9995222583868,-0.0004777416131993,56.79187086706575,0.733544962152779,0.0,6.023486647950137,0.0,551.8217891647116,2.0,25.0,1,0.3917313346604086
7,7,6,0,23.333350683173467,1.7349840138791706e-05,56.81467071048341,0.5490562162542962,0.7682651145734113,3.372065213171791,0.0,19.399324211323837,2.0,23.33333333333333,1,0.4548884439051267
8,2,4,0,23.5130249998742,0.068580555429758,57.24906692043456,0.3196211505882294,0.2429943520366669,2.9093996419576023,0.0,0.0,2.0,23.444444444444443,1,0.4538588444971203
6,15,1,0,24.999909131847502,-9.086815249403912e-05,62.67085354594468,0.789617554053474,0.943448692615031,3.007556839674255,0.0,359.233712223848,2.0,25.0,1,0.4504730302680332
6,16,6,0,24.444453644178942,9.199734503084755e-06,65.56500770252477,0.7776178826585131,0.336918161828979,2.5880305729200863,0.0,256.31877806654063,1.0,24.44444444444444,1,0.4497704369211989
8,24,6,0,23.41726271827977,0.0839293849464333,58.97904359677366,0.3337538171854078,0.0,4.873387147107888,0.0,0.0,2.0,23.333333333333336,1,0.4246831419178727
8,22,5,0,25.226742731058508,0.0045205088362934,52.929620476855256,0.5574127250570389,0.5482026463905817,3.565860021075495,0.0,0.0,2.0,25.22222222222221,1,0.4536741125293033
7,23,2,0,24.153342312701813,0.0422312015906989,55.69626149789392,0.4727577437670583,0.0,3.113544014148716,0.0,0.0,2.0,24.111111111111114,1,0.4913353792576395
6,19,4,0,25.555495023888056,-6.05316674864298e-05,55.11342262580858,0.5782448441009377,0.4009889800636038,4.620290437676943,0.0,77.46661079010916,2.0,25.555555555555543,1,0.3887937869304887
8,1,1,0,23.335873580206545,0.0025402468732167,63.168832360637055,0.3323140619717091,0.0,4.94874384089584,0.0,0.0,2.0,23.33333333333333,1,0.3456169773468485
8,17,4,0,25.263727778817888,-0.0140499989598978,56.17539223454068,0.5978664619072755,0.0,5.980222569873121,0.0,407.805649462205,1.0,25.277777777777786,1,0.4094053440199043
8,17,7,0,25.32626295742712,-0.0070703759062098,51.77076707107592,0.5978664619072755,0.0,5.810594642225444,0.0,237.9828832855454,1.0,25.33333333333333,1,0.4552757704911923
7,6,2,0,23.33334087059162,7.537258291279159e-06,60.39120624395928,0.3844547841608269,0.0,0.9631330268755646,0.0,0.0,1.0,23.33333333333333,1,0.4065254865983393
6,16,1,0,24.99975893011805,-0.0002410698819517,54.42097090079749,0.6744070747332372,0.2092090615365217,5.329284022962291,0.0,525.456353651648,1.0,25.0,1,0.4700003829909768
8,14,6,0,24.978260712929213,-0.0217392870707868,52.02567195837357,0.8392248316210557,0.0,4.967382035769389,0.0,596.8255360849708,1.0,25.0,1,0.4984132165913325
7,7,6,0,23.333343205284688,9.87195135948582e-06,58.03339563626035,0.6537708564528075,0.3611160743587602,2.7385229528202264,0.0,22.366012558518467,2.0,23.33333333333333,1,0.5249409064440159
7,5,7,0,27.17086701674498,-0.0513552054772326,58.60872384816568,0.3506799340518778,0.0,0.0,0.0,0.0,2.0,27.22222222222221,1,0.47320272413849
7,22,3,0,25.280053767741496,0.0022759899637101,48.7293059471336,0.4427206239169075,0.0,2.551987085628373,0.0,0.0,2.0,25.277777777777786,1,0.4961527304579216
8,18,3,0,27.22222591892966,3.696707445044467e-06,44.33566853983213,0.6042487586861184,0.1479908542570833,4.4976036000938,0.0,231.2823404288124,2.0,27.22222222222221,1,0.4263543113407928
8,11,2,0,24.44416889602534,-0.0002755484191183,54.00915297058428,0.981399077795153,0.3839863069916702,2.52600591479062,0.0,502.8717527959531,1.0,24.444444444444457,1,0.4935280902526933
7,1,7,0,23.393681138221595,0.0603478048882664,59.66561178124854,0.3323140619717091,0.0,3.225183215021353,0.0,0.0,2.0,23.33333333333333,1,0.4825096880659889
6,11,2,0,24.44326811860341,-0.0011763258410333,64.92534459392888,1.0377149091621876,0.0,1.7755738511031554,0.0,366.1518576996575,2.0,24.444444444444443,1,0.3674585179776551
7,21,7,0,25.000003816840543,3.816840543180433e-06,54.56982490625519,0.5340382312846874,0.2797154760829421,2.079242387111896,0.0,0.0,2.0,25.0,1,0.4418212630739669
7,20,3,0,25.555558400217475,2.844661914025437e-06,47.46783199331822,0.4566313790072541,0.1870593307929642,2.865629745292358,0.0,-0.0,2.0,25.55555555555556,1,0.4755972140930306
8,9,5,0,23.66573488985001,-0.0009317768166461,58.09977345741537,0.8350976624242592,0.0,2.325359962517328,0.0,270.1273841396359,2.0,23.666666666666657,1,0.4716065833114701
7,5,5,0,23.333390900328872,5.756699554382294e-05,57.35288333557105,0.3506799340518778,0.0,2.3231317934348827,0.0,0.0,2.0,23.33333333333333,1,0.4769815497238492
