Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Carbon Intensity (kg_CO2/kWh)
6,18,1,0,27.222229581986767,7.359764541803315e-06,54.000516435466594,0.8176478892896074,0.4037121580733742,4.556927175372122,0.0,208.44613322308376,1.0,27.222222222222225,1,0.3873226272094098
6,6,5,0,27.2222258064916,3.5842693755228083e-06,52.76529234103976,0.7282428968349117,0.0,0.2532861313902905,0.0,0.0,2.0,27.22222222222222,1,0.4075612262221602
6,20,3,0,26.66667276450616,6.0978394920141454e-06,61.218459065041486,2.608717303146092,0.0,2.250031445720916,0.0,-0.0,2.0,26.666666666666668,1,0.4821190336141704
6,1,3,0,26.111123420567075,1.230945596475408e-05,53.68529653419424,0.6258009496737164,0.0,1.4237659927071236,0.0,0.0,2.0,26.11111111111111,1,0.4326883162559257
6,18,4,0,27.22210976189135,-0.0001124603308753,57.404887585361685,0.8176478892896074,0.0,3.085112465464041,0.0,252.0732416254178,1.0,27.222222222222225,1,0.4085892488831837
7,9,7,0,27.16209967018605,-0.060122552036173,55.68108975624286,1.978330953770075,0.0,0.5492444055550502,0.0,108.49061486302654,1.0,27.22222222222222,1,0.4233455644076282
8,9,3,0,26.666673655475947,6.988809285957132e-06,54.24869482479131,0.9152413096378228,0.0,2.195888769513068,0.0,263.16566718608766,2.0,26.66666666666666,1,0.5118028373537256
7,23,5,0,26.66667668945542,1.0022788753616396e-05,54.58151346341485,0.8408931526508439,0.0,1.806931301260176,0.0,0.0,2.0,26.666666666666668,1,0.4069313060378751
8,12,1,0,27.22222802850778,5.806285567899749e-06,51.12904989519728,0.7437771281661184,0.0,3.5355722226773434,0.0,510.30083761787074,1.0,27.22222222222221,1,0.489344284707622
6,2,6,0,26.111122510978483,1.1399867371864048e-05,59.822143473687575,0.5953153991135445,0.0,0.8034510618853067,0.0,0.0,2.0,26.11111111111111,1,0.3872424385226741
7,2,5,0,26.112485311007333,0.001374199896226,53.84988762292107,0.5953153991135445,0.0,1.6053345624940318,0.0,0.0,2.0,26.111111111111107,1,0.4675022043815884
7,16,3,0,26.66668236967488,1.570300820930015e-05,55.44205999117337,2.2267801538305534,0.0,3.610381181699081,0.0,467.56148765267193,2.0,26.666666666666668,1,0.4827492547084512
6,20,5,0,27.222228076935828,5.854713617026164e-06,50.19278073269733,1.0813146460620318,0.0,3.549483165332149,0.0,0.6472640254576445,2.0,27.22222222222221,1,0.4628853521536972
6,23,2,0,26.666679221755786,1.2555089117682884e-05,55.48226681740172,0.8443289882494311,0.0,1.2902529169707018,0.0,0.0,2.0,26.666666666666668,1,0.4867535798960272
6,5,1,0,26.66666868289521,2.016228542345289e-06,55.23770324572494,0.5881186926931706,0.0,0.1294928815087533,0.0,0.0,2.0,26.666666666666668,1,0.5055610130711923
8,13,3,0,27.222230669332728,8.44711051684044e-06,52.28103158830787,0.7501985155905317,0.1936689584799893,3.6996080557304167,0.0,697.3095176950185,1.0,27.22222222222221,1,0.3920562645650292
7,19,4,0,26.66667469208226,8.025415585422024e-06,50.051325417946536,0.8372755673825343,0.0,3.793195910030796,0.0,30.49222767188496,1.0,26.666666666666675,1,0.4794074776310043
7,16,6,0,24.444643480721435,0.0001990362769959,58.17679511913834,0.751025874556245,0.0,8.119312252570998,0.0,421.262834745988,1.0,24.44444444444444,1,0.466484183510724
8,7,1,0,27.22222835217612,6.129953895595008e-06,52.773008471881,0.5929164969734199,0.0,0.6132906716163297,0.0,13.571239314945736,2.0,27.22222222222222,1,0.4975710519417777
7,23,1,0,26.6666757652521,9.098585433520157e-06,54.53088812588881,1.0444730546409435,0.0,1.220153084633582,0.0,0.0,2.0,26.666666666666668,1,0.4880654995646248
8,4,4,0,26.66667765464332,1.0987976651222198e-05,49.090303982481,0.5905175948332952,0.0,1.24525427855495,0.0,0.0,2.0,26.666666666666668,1,0.4245101821820156
7,21,5,0,26.111102227046025,-8.88406508536832e-06,54.6630652320591,1.1233763694796477,0.0,1.2792810349255297,0.0,0.0,2.0,26.11111111111111,1,0.4535391926588811
7,12,5,0,26.66667481562673,8.148960056075794e-06,51.98994599256332,0.7409389689507132,0.0,3.63776628697435,0.0,560.2378754099473,1.0,26.666666666666675,1,0.4855713305642535
7,1,3,0,27.22220952532579,-1.2696896430242076e-05,50.33101444482816,0.5977143012536691,0.0,0.7049451254963033,0.0,0.0,2.0,27.22222222222222,1,0.4795583424375245
8,18,1,0,27.2222290163107,6.794088477590776e-06,51.277570707854245,0.8161342344020412,0.0,1.8145148246167253,0.0,58.97406286780267,1.0,27.22222222222222,1,0.452998851699034
8,15,1,0,27.222239698404227,1.747618200553802e-05,50.29937036507437,0.7437348942441552,0.0,4.5937652904132,0.0,445.4249895999012,1.0,27.22222222222222,1,0.4834737502636785
7,21,5,0,27.22223046594924,8.243727020129654e-06,50.89304428403616,1.1233763694796477,0.3235944048748034,2.468671858265948,0.0,0.0,2.0,27.22222222222222,1,0.4939032391953308
7,15,7,0,27.222239424839007,1.7202616785283453e-05,50.21138598197763,0.8794059007792365,0.1688554836738857,4.518308238654881,0.0,656.487956916965,2.0,27.22222222222222,1,0.4716977223349634
8,8,7,0,26.11112508473618,1.397362506949662e-05,53.163573992351104,0.5977143012536691,0.0,1.8412729619152763,0.0,96.03154374536864,1.0,26.11111111111111,1,0.410403138322871
6,4,6,0,25.125548087794748,-0.430007467760813,67.25334669536188,0.5905175948332952,0.0,0.0,0.0,0.0,2.0,25.55555555555556,1,0.4867445431633987
6,7,3,0,25.555561321152087,5.765596526430272e-06,58.44352328095129,0.6880069883120019,0.0,0.8807820796982598,0.0,28.741245746534748,2.0,25.55555555555556,1,0.3772143762799153
7,2,6,0,26.111118723529344,7.612418233549079e-06,56.03489548681446,0.5953153991135445,0.0,0.5239675397295672,0.0,0.0,2.0,26.11111111111111,1,0.3704689584631222
8,7,2,0,27.222232869455016,1.0647232794980256e-05,52.58714304548113,0.6863262142422906,1.4727184014806254,2.6670973558385507,0.0,13.384028456946703,2.0,27.22222222222222,1,0.5153325603118101
7,1,5,0,26.66667725098005,1.0584313383077417e-05,53.09314467100628,0.5977143012536691,0.0,1.0134724298870013,0.0,0.0,2.0,26.666666666666668,1,0.3612074212809343
8,21,1,0,27.22222895201712,6.729794904458686e-06,50.62511794932166,1.1634627268316966,0.0,3.304629873901056,0.0,0.0,2.0,27.22222222222221,1,0.4538315977594415
7,9,6,0,26.111117290509107,6.179397999517278e-06,57.84251940276572,0.9106872737860044,0.0,1.4321161816196455,0.0,193.02331528997092,2.0,26.111111111111107,1,0.422410613755438
8,16,7,0,27.2222361254668,1.3903244578727936e-05,53.13487146894775,0.9075119260364892,0.0,5.319459898026114,0.0,561.4955429183099,2.0,27.22222222222222,1,0.3888930055023407
6,14,6,0,27.22223147434206,9.252119845371e-06,58.36966736420999,0.7515017341952492,0.0,1.0916566897123887,0.0,474.0338405660498,1.0,27.22222222222221,1,0.4564738321204128
7,9,3,0,26.11111576146513,4.65035402896774e-06,48.99267899275772,0.9106872737860044,0.0,1.6769569603910743,0.0,213.682727237991,2.0,26.1111111111111,1,0.4960412801001348
8,1,4,0,26.666679381834385,1.2715167716947915e-05,56.73984779850598,0.5977143012536691,0.0,1.581435997362966,0.0,0.0,2.0,26.666666666666668,1,0.3670763284540453
7,4,7,0,26.111126528093124,1.5416982012794733e-05,55.10940704625561,0.5905175948332952,0.0,1.0425265333872058,0.0,0.0,2.0,26.11111111111111,1,0.3429226544805368
7,22,7,0,25.801887435556367,0.024109657778581,56.7557980748192,1.195890361376628,0.0,2.7090980470021497,0.0,0.0,2.0,25.777777777777786,1,0.4490044798317128
7,13,5,0,26.66667724742632,1.0580759653322502e-05,51.75882724341922,0.7474065243303568,0.0,4.063283109033511,0.0,638.509810210938,1.0,26.666666666666668,1,0.4850907935257549
7,22,4,0,26.66648499318727,-0.0001816734793962,52.83673620426745,1.195890361376628,0.0,1.6879777385572436,0.0,0.0,2.0,26.666666666666668,1,0.4322996640791154
8,11,1,0,27.22222964539306,7.423170846010407e-06,51.42219280272796,0.7435358476144369,0.0,3.230172120940709,0.0,465.8495398466919,1.0,27.22222222222221,1,0.4907206197482105
6,17,5,0,27.222246050056043,2.3827833821599143e-05,57.60705763104989,10.858490736566925,0.3434879970716432,4.572162966911358,0.0,440.9817793720708,1.0,27.22222222222222,1,0.4092017745880936
6,24,2,0,26.11111978836149,8.67725037778655e-06,55.91306670922225,0.6001132033937937,0.0,1.3378318166084409,0.0,0.0,2.0,26.11111111111111,1,0.4178578046109167
8,5,5,0,26.666678514644225,1.1847977557266631e-05,56.10196840321373,0.5881186926931706,0.0,1.204792573131408,0.0,0.0,2.0,26.666666666666668,1,0.3488916635350716
8,23,7,0,27.22177945464052,-0.0004427675816955,51.077280646162976,0.8485577040792488,0.3966568597601657,1.9811568280298,0.0,0.0,1.0,27.22222222222221,1,0.4741866833374961
7,10,4,0,26.666670605302723,3.938636034206411e-06,54.03157381679944,0.7471458259673794,0.0,1.919818401993526,0.0,431.2384345568837,1.0,26.66666666666669,1,0.465275005811059
8,18,6,0,27.222230263082206,8.040859992064497e-06,51.058924718545526,0.616905518374666,0.0,5.709365467091203,0.0,206.6255714004697,0.0,27.22222222222221,1,0.4004648349242057
8,22,4,0,27.2222311376483,8.915426079170174e-06,50.5774323601358,1.2387604420732998,0.0,2.764706125806721,0.0,0.0,2.0,27.22222222222222,1,0.4240220650493775
7,11,5,0,26.666672100330523,5.433663851306392e-06,52.27665181417272,0.7406337239488736,0.0,3.065923091757063,0.0,535.4857735327046,1.0,26.66666666666667,1,0.4871676706885029
8,6,1,0,27.22222950435231,7.282130088270833e-06,52.8206103046961,0.6181220335397473,1.5236103262663927,0.546634651646188,0.0,0.0,2.0,27.22222222222222,1,0.4790741448848704
8,2,6,0,27.22127258418665,-0.0009496380355713,51.5027860793167,0.5953153991135445,0.0,0.7351124493200372,0.0,0.0,2.0,27.22222222222222,1,0.3838357262325855
6,21,3,0,26.666672234974182,5.56830750753079e-06,60.90511603147504,1.134328041052941,0.0,1.593932127677521,0.0,0.0,2.0,26.666666666666675,1,0.4809118287529497
6,16,7,0,27.22223496694408,1.2744721857416152e-05,51.56006299935288,0.6001132033937937,0.0,3.5394214100868417,0.0,408.825030956032,0.0,27.22222222222222,1,0.4183477410723449
6,1,7,0,26.66668670816297,2.0041496302525275e-05,58.794573072876574,0.5977143012536691,0.0,0.117873296917459,0.0,0.0,2.0,26.666666666666668,1,0.3116656276375072
6,18,3,0,26.111120319264145,9.208153045392464e-06,53.02791411433252,0.616905518374666,0.0,5.719881099137232,0.0,259.2926102101567,0.0,26.1111111111111,1,0.4651738767313904
8,7,7,0,27.222228867425944,6.6452037223996285e-06,52.83459815912156,0.6863262142422906,0.0,0.669092863471125,0.0,0.0,2.0,27.22222222222222,1,0.4960437741627604
6,20,5,0,26.666670341874468,3.675207810971415e-06,64.28022656619177,0.8491100822183488,1.748407236448315,0.909677568762456,0.0,-0.0,1.0,26.666666666666657,1,0.4699940895975741
7,9,3,0,26.124643859343607,0.0135327482325067,55.4006897241897,2.28406363256512,0.0,2.061995402265312,0.0,235.66586174278183,1.0,26.1111111111111,1,0.5095576646028613
8,1,7,0,27.22223243048822,1.020826599784641e-05,49.38361511161665,0.5977143012536691,0.0,1.4490757628677835,0.0,0.0,2.0,27.22222222222222,1,0.5012848196706208
8,6,4,0,27.222236764878986,1.4542656764149342e-05,53.029997258758414,0.6207303023701956,3.671623285311502,3.7082693464137706,0.0,0.0,2.0,27.22222222222222,1,0.4774150071313338
6,16,1,0,27.222235165107524,1.2942885302180684e-05,54.28632776620335,0.7558811759752481,0.0,4.008581427934331,0.0,435.8382169909265,1.0,27.22222222222222,1,0.392903997480177
6,21,1,0,27.22223002952811,7.807305888007932e-06,61.12977143078461,1.1355625125922022,0.0,1.5672272875337396,0.0,0.0,2.0,27.22222222222222,1,0.4394678817532518
7,24,3,0,27.22223015559857,7.933376348745469e-06,47.58957249368709,0.6001132033937937,0.0,1.5326575756059837,0.0,0.0,2.0,27.22222222222222,1,0.4978678455076326
6,11,3,0,27.22222545843414,3.236211913559828e-06,51.178991739286886,0.9951229815480572,0.0,2.006679720882575,0.0,589.1668903102027,2.0,27.222222222222225,1,0.4845956815066686
8,17,5,0,27.22223120562068,8.98339845534224e-06,51.89443351523883,2.1662289756582647,1.965786835140428,7.650062112950733,0.0,426.7010784469789,2.0,27.22222222222222,1,0.3854758281468478
7,19,6,0,27.22222975527865,7.533056436415109e-06,51.23092854927757,1.0528478121101534,0.7450249028717556,5.1372522876525055,0.0,85.56438744592585,2.0,27.22222222222221,1,0.457681410534555
7,3,4,0,26.6666430418868,-2.362477987105649e-05,52.99100023954821,0.5929164969734199,0.0,0.6708307672543316,0.0,0.0,2.0,26.666666666666668,1,0.4300836881514039
7,12,2,0,26.663323810529995,-0.0033428561366619,52.670429866889975,0.5977143012536691,0.0,2.4266718490246166,0.0,554.9180219979236,0.0,26.666666666666657,1,0.4619592234897633
7,7,7,0,26.111116998061146,5.8869500350056114e-06,56.29948364206384,0.6850979068750269,0.0,0.9338705393477816,0.0,22.823464985825694,2.0,26.11111111111111,1,0.3868799463948144
6,11,2,0,27.188951234222927,-0.0332709879992982,66.49883401075168,10.825548989884158,0.0,0.3433029976205688,0.0,432.8693238418449,1.0,27.222222222222225,1,0.4553087556073923
6,1,5,0,27.22223101551648,8.793294259845652e-06,50.55385504167706,0.5977143012536691,0.0,1.0726766023553251,0.0,0.0,2.0,27.22222222222222,1,0.4289739824022023
6,21,7,0,27.222228699762923,6.477540701155249e-06,53.454349658725135,2.46040412070406,0.4181888693252754,3.580327267234867,0.0,0.0,2.0,27.22222222222222,1,0.4892902849427634
7,17,7,0,26.66667789483094,1.1228164268572982e-05,53.948925482847045,0.6073099098141675,0.0,2.659358846550053,0.0,191.4650638035983,0.0,26.66666666666667,1,0.465056567979989
6,23,2,0,26.111120155136057,9.044024945836782e-06,55.96913125595029,0.8443289882494311,0.0,1.7285665649460429,0.0,0.0,2.0,26.11111111111111,1,0.4352966626627456
8,21,6,0,26.66680276213232,0.0001360954656561,52.25047337794613,0.888984671533119,0.3952249108642235,2.92709146520637,0.0,0.0,2.0,26.666666666666664,1,0.4252309352046994
7,14,5,0,24.44448739466013,4.2950215686232696e-05,60.73914359804442,2.2753668461025813,0.0,3.2002279422773223,0.0,374.9256915996256,1.0,24.444444444444443,1,0.4450766691467234
7,15,2,0,27.22222793970485,5.717482636669047e-06,50.78055522663767,0.7409590031565774,0.0,2.606332157911188,0.0,519.2923601058026,1.0,27.22222222222221,1,0.454085394629618
7,4,5,0,26.66667410052198,7.433855312655169e-06,53.830175828445725,0.5905175948332952,0.0,0.5498192910418271,0.0,0.0,2.0,26.666666666666668,1,0.313254152358085
8,11,7,0,27.222220220217125,-2.0020051145763773e-06,52.42224558080617,0.7435358476144369,0.0,2.6558650147714005,0.0,558.1848432973281,1.0,27.22222222222224,1,0.3775118215369891
7,7,6,0,26.66667255026457,5.883597903988402e-06,57.24263954055063,0.6850979068750269,0.0,0.6369695461679015,0.0,25.30710365160853,2.0,26.666666666666668,1,0.37825546177885
6,10,5,0,25.19404109732619,-1.4726255693404866,72.55706771404455,0.7520204644570043,0.0,0.0,0.0,268.29118127935635,1.0,26.666666666666675,1,0.490796470645672
8,14,5,0,27.2222378910222,1.566879997838555e-05,51.01055193572691,1.0837479572512223,0.19271168117527,3.87039738384466,0.0,596.9238097138231,1.0,27.22222222222222,1,0.4655448011166101
6,8,6,0,27.20302014580749,-0.0192020764147251,57.68172034053418,0.7542058746472662,0.0,0.1787999519234032,0.0,119.27476274467384,1.0,27.22222222222221,1,0.4588983988799076
6,7,1,0,26.66667022680001,3.560133343682992e-06,57.36777489002432,0.5929164969734199,0.0,0.3493695628290749,0.0,12.379594009566558,2.0,26.666666666666668,1,0.5436179544685221
7,10,7,0,26.11111650848235,5.397371250381866e-06,56.29304416431362,1.0814119254290244,0.1358354972631057,2.5352491062196405,0.0,397.4453763064508,2.0,26.1111111111111,1,0.4679090185071604
7,10,6,0,26.11111604659512,4.9354840108151166e-06,54.86590536406306,0.7471458259673794,0.0,2.0980756372582747,0.0,298.882042924191,1.0,26.11111111111111,1,0.5214626264556376
6,23,7,0,26.67965106109516,0.0129843944284928,55.14166916493884,0.8443289882494311,0.0,2.474930443182605,0.0,0.0,2.0,26.666666666666668,1,0.4704747810972479
8,24,5,0,26.11124992503239,0.0001388139212785,54.32706188385129,0.6665031972064062,0.0,3.5040573217488085,0.0,0.0,2.0,26.11111111111111,1,0.4485195816845628
8,6,6,0,27.22223942144971,1.719922748932845e-05,54.88993956054627,0.6207303023701956,1.9583466856344705,1.918319922657745,0.0,0.0,2.0,27.22222222222222,1,0.3425126588253449
6,20,4,0,26.666673397375785,6.730709117164224e-06,54.459115749863,0.8491100822183488,0.3989123647073701,4.399705357308888,0.0,-0.0,1.0,26.666666666666668,1,0.3938156470284146
7,17,3,0,27.222228278629657,6.056407436005884e-06,50.64381960548737,0.7723663381061968,0.0,3.154078922069819,0.0,267.30490497761707,1.0,27.22222222222222,1,0.4764146556675636
8,7,5,0,26.66667036529124,3.6986245710579615e-06,56.45542282862402,0.5929164969734199,0.0,0.9606853343561986,0.0,0.0,2.0,26.666666666666668,1,0.3715791463820468
6,12,4,0,26.50595575629689,-0.7162664659253295,64.0031719897735,0.8476606325091742,0.0,0.0,0.0,106.95997974762786,1.0,27.22222222222222,1,0.4665820147229911
6,11,2,0,26.11111697872697,5.867615858079489e-06,55.94783505003131,0.7454631949350226,0.0,2.7996529956349536,0.0,539.3822988693,1.0,26.11111111111111,1,0.5012091887956166
7,12,3,0,26.11111705675034,5.945639237836531e-06,48.74284852002553,0.7409389689507132,0.0,3.006502123041756,0.0,605.8865358961315,1.0,26.111111111111104,1,0.482550343062755
8,18,2,0,27.222229156263435,6.934041209660791e-06,49.11758829579427,2.039064949582217,0.0,6.639668975658323,0.0,188.03944049528235,1.0,27.222222222222225,1,0.4515674649187887
6,2,6,0,26.111045580790982,-6.553032012845961e-05,57.2691751080846,0.5953153991135445,0.0,1.2174606091471738,0.0,0.0,2.0,26.11111111111111,1,0.3472123875959029
6,10,7,0,27.22208646947658,-0.0001357527456349,55.14258396499719,0.6001132033937937,2.125947457936377,2.4736455317338875,0.0,445.1109085181992,2.0,27.22222222222221,1,0.5077752977008778
8,11,1,0,26.670815408534107,0.0041487418674179,52.27679063756492,0.7435358476144369,0.7771177558070539,3.2516678012952824,0.0,578.2112743641732,1.0,26.66666666666669,1,0.3806263159669522
7,15,5,0,24.444467918381285,2.347393684232202e-05,60.42898780125814,0.7409590031565774,0.0,3.278151067387112,0.0,347.82952067804644,1.0,24.444444444444443,1,0.4351789507055357
8,8,4,0,26.666673855552524,7.188885852826843e-06,58.61838488423488,0.7522997805753651,0.0,1.217351176071186,0.0,82.96974491368051,1.0,26.66666666666667,1,0.3892945609734311
8,6,7,0,27.22222828520796,6.062985740129534e-06,52.90835872615916,0.6181220335397473,0.0,0.5025634330719574,0.0,0.0,2.0,27.22222222222222,1,0.4871484661062827
7,18,6,0,27.222231956031955,9.733809733347698e-06,50.76843242686315,0.8123488845142992,0.0,2.2910600329400737,0.0,118.41377631660312,1.0,27.22222222222222,1,0.4930166645887894
8,13,6,0,27.22223157633183,9.354109604231551e-06,52.40304887798042,0.7501985155905317,0.0,4.190390869850559,0.0,658.1706173904289,1.0,27.222222222222225,1,0.4016239067664849
7,3,2,0,26.111120734746176,9.62363506573638e-06,53.40848262340011,0.5929164969734199,0.0,0.8604085613666873,0.0,0.0,2.0,26.11111111111111,1,0.5049514442033698
6,16,5,0,27.22223832818176,1.6105959545598125e-05,54.55154053065213,0.7558811759752481,0.7947553024231597,4.450096287398627,0.0,551.8217891647116,1.0,27.22222222222221,1,0.3917313346604086
7,7,6,0,27.222227444587634,5.2223654130045816e-06,52.86803233673516,0.5929164969734199,0.0,0.7794955550524137,0.0,19.399324211323837,2.0,27.22222222222222,1,0.4548884439051267
8,2,4,0,27.222232118204293,9.895982071128628e-06,52.08675248442706,0.5768967354715847,0.0,0.9490477333080712,0.0,0.0,2.0,27.22222222222222,1,0.4538588444971203
6,15,1,0,27.22222993122213,7.70899991309193e-06,61.8786628502035,0.7457158760988787,0.0,1.1836175457727574,0.0,359.233712223848,1.0,27.22222222222222,1,0.4504730302680332
6,16,6,0,27.22222974257209,7.520349868173071e-06,57.53755988214347,0.7558811759752481,0.0,1.457488372245561,0.0,256.31877806654063,1.0,27.22222222222222,1,0.4497704369211989
8,24,6,0,26.66670992960908,4.326294241252526e-05,52.87106093321658,0.6001132033937937,0.0,2.209430691384368,0.0,0.0,2.0,26.666666666666668,1,0.4246831419178727
8,22,5,0,26.360925712935675,0.0275923796023391,53.56051698138198,1.2387604420732998,0.0,3.649648928299028,0.0,0.0,2.0,26.333333333333336,1,0.4536741125293033
7,23,2,0,26.32597742877133,-0.0073559045620044,52.68811712235944,0.8408931526508439,0.0,1.8289661468666023,0.0,0.0,2.0,26.333333333333336,1,0.4913353792576395
6,19,4,0,26.66667480516545,8.138498774457048e-06,54.5117054276528,0.8429040450718129,1.9351044233191708,6.194212212311948,0.0,77.46661079010916,1.0,26.666666666666675,1,0.3887937869304887
8,1,1,0,26.11112764585547,1.6534744357699083e-05,56.5594778364376,0.5977143012536691,0.0,1.901982012348625,0.0,0.0,2.0,26.11111111111111,1,0.3456169773468485
8,17,4,0,26.66667724086341,1.0574196743107224e-05,54.99881833985455,0.7753040851461281,0.0,5.7082836304271245,0.0,407.805649462205,1.0,26.666666666666668,1,0.4094053440199043
8,17,7,0,27.22223008312331,7.860901096279349e-06,49.33947874575826,0.7753040851461281,0.0,5.334663248006326,0.0,237.9828832855454,1.0,27.22222222222221,1,0.4552757704911923
7,6,2,0,26.111129562853343,1.845174223191748e-05,57.348919074697726,0.6181220335397473,1.8911835948084683,1.7488886405406605,0.0,0.0,2.0,26.11111111111111,1,0.4065254865983393
6,16,1,0,26.19188324598074,0.0807721348696297,55.92996129592535,0.7558811759752481,0.0,5.320613973855435,0.0,525.456353651648,1.0,26.11111111111111,1,0.4700003829909768
8,14,6,0,26.665553568185054,-0.0011130984816212,50.86982844660419,0.7494818577895773,0.0,4.240693986318118,0.0,596.8255360849708,1.0,26.666666666666675,1,0.4984132165913325
7,7,6,0,26.111119526790315,8.415679207729454e-06,55.49860103228604,0.6850979068750269,0.3867244445408721,0.9808865241742484,0.0,22.366012558518467,2.0,26.111111111111107,1,0.5249409064440159
7,5,7,0,26.111029916887915,-8.119422319552427e-05,56.98030584004958,0.5881186926931706,0.0,0.67807912153621,0.0,0.0,2.0,26.11111111111111,1,0.47320272413849
7,22,3,0,27.222228988423144,6.76620091866198e-06,47.43314076245936,0.9039990377355228,0.0,2.3615831875757745,0.0,0.0,2.0,27.222222222222225,1,0.4961527304579216
8,18,3,0,26.666674132818294,7.466151636492668e-06,48.68032708830983,0.8161342344020412,0.0,6.755550579328961,0.0,231.2823404288124,1.0,26.666666666666657,1,0.4263543113407928
8,11,2,0,25.019514836738004,0.0195148367380149,58.52545627605399,0.5977143012536691,0.0,4.687005214854478,0.0,502.8717527959531,1.0,24.99999999999999,1,0.4935280902526933
7,1,7,0,26.666684504138345,1.7837471677495387e-05,54.09170936639202,0.610168380027313,1.9664471401853991,2.414152810252839,0.0,0.0,2.0,26.666666666666668,1,0.4825096880659889
6,11,2,0,27.222167284959333,-5.493726288108292e-05,64.6145424960681,0.5977143012536691,0.0,0.5245808313322726,0.0,366.1518576996575,0.0,27.22222222222221,1,0.3674585179776551
7,21,7,0,26.666672942607786,6.275941110800432e-06,53.672615090007874,0.8689414928570947,0.0,2.095969543984298,0.0,0.0,1.0,26.666666666666675,1,0.4418212630739669
7,20,3,0,27.222227839715234,5.617493023635234e-06,46.5649155539661,0.8431953262803451,1.4886868263277682,3.369398711667676,0.0,-0.0,1.0,27.22222222222221,1,0.4755972140930306
